model_key,model,concurrency_group,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,margin_ab,margin_ba,content_margin,position_margin,debiased_correct,content_tie,ab_first_choice,ba_first_choice
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6082,python,easy,2.68170746285216,2.6817074628521596,True,False,-1.0,False,False,-0.25,1.0,-0.625,0.375,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6083,python,easy,1.852761292169343,1.852761292169343,True,False,-1.0,False,False,-0.5,0.0,-0.25,-0.25,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6084,python,easy,2.260576202740803,-2.260576202740803,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6085,python,easy,1.0684503936943757,1.0684503936943757,False,False,,True,False,0.25,0.0,0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6086,python,easy,1.5203103272563494,-1.5203103272563494,True,False,1.0,False,False,0.25,-0.5,0.375,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6087,python,easy,2.3331247521609555,-2.3331247521609555,True,False,1.0,False,False,0.75,-0.5,0.625,0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6088,python,easy,1.0779453724420378,-1.0779453724420378,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6089,python,easy,1.2793167780992496,1.2793167780992496,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6090,python,easy,1.698229388150935,1.698229388150935,True,False,-1.0,False,False,-0.5,0.5,-0.5,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6091,python,easy,1.9168492531778776,1.9168492531778776,True,False,-1.0,False,False,-0.25,0.0,-0.125,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6092,python,easy,1.0513457282409355,1.0513457282409355,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6093,python,easy,1.1432220877251598,1.1432220877251598,True,True,1.0,True,True,0.5,-0.5,0.5,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6094,python,easy,1.0563349364597108,-1.0563349364597108,True,True,-1.0,True,True,-0.25,0.5,-0.375,0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6095,python,easy,1.2631203256968813,1.2631203256968813,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6096,python,easy,1.104866992189707,1.104866992189707,True,True,1.0,True,True,0.5,-0.5,0.5,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6097,python,easy,1.2002725187208036,-1.2002725187208036,True,False,1.0,False,False,0.25,-0.5,0.375,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6098,python,easy,1.5165496020379812,-1.5165496020379812,False,False,,False,True,0.0,0.25,-0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6099,python,easy,1.332906452924523,1.332906452924523,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6100,python,easy,1.501504253485959,1.501504253485959,True,False,-1.0,False,False,-0.5,1.5,-1.0,0.5,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6101,python,easy,2.0906315155208626,2.0906315155208626,False,False,,True,False,0.0,0.25,-0.125,0.125,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6102,python,easy,1.1609118454817158,1.1609118454817158,True,False,-1.0,False,False,-0.5,1.25,-0.875,0.375,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6103,python,easy,1.07040810858667,-1.07040810858667,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6104,python,easy,1.1401938198583952,-1.1401938198583952,False,False,,False,True,0.25,0.5,-0.125,0.375,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6105,python,easy,1.019946294600138,1.019946294600138,False,False,,True,False,0.0,0.25,-0.125,0.125,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6106,python,easy,2.2838588996571465,-2.2838588996571465,True,True,-1.0,True,True,-0.25,0.25,-0.25,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6107,python,easy,2.0375943611012644,-2.0375943611012644,False,False,,False,True,0.0,0.25,-0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6108,python,easy,1.457501822934464,-1.457501822934464,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6109,python,easy,1.9490215682429983,1.9490215682429985,True,True,1.0,True,True,0.25,-0.25,0.25,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6110,python,easy,1.6759478763834037,1.6759478763834035,True,False,-1.0,False,False,-0.25,1.0,-0.625,0.375,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6111,python,easy,2.142173523893097,2.1421735238930975,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6112,python,easy,1.2946819475409723,-1.2946819475409725,True,True,-1.0,True,True,-0.25,0.0,-0.125,-0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6113,python,easy,1.5720901179054465,1.5720901179054463,True,False,-1.0,False,False,-0.25,0.25,-0.25,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6114,python,easy,1.2537411521587347,-1.2537411521587347,True,False,1.0,False,False,0.25,-0.5,0.375,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6115,python,easy,1.3879725779745744,1.3879725779745744,True,True,1.0,True,True,0.5,-0.25,0.375,0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6116,python,easy,1.5181618648425217,-1.5181618648425217,False,False,,False,True,0.25,0.0,0.125,0.125,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6117,python,easy,1.5825397813671076,-1.5825397813671076,True,False,1.0,False,False,1.0,-0.25,0.625,0.375,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6118,python,easy,2.3517013440802,2.3517013440801993,True,True,1.0,True,True,0.5,-0.5,0.5,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6119,python,easy,2.2692561816986654,2.2692561816986654,True,True,1.0,True,True,0.25,-0.25,0.25,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6120,python,easy,2.054264611042454,2.054264611042454,True,True,1.0,True,True,0.25,-0.25,0.25,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6121,python,easy,2.2104188257893327,-2.2104188257893327,False,False,,False,True,0.0,0.25,-0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6122,python,easy,1.096311648386307,1.096311648386307,True,False,-1.0,False,False,-0.25,1.0,-0.625,0.375,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6123,python,easy,1.2239716948274806,-1.2239716948274806,True,False,1.0,False,False,0.25,-0.25,0.25,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6124,python,easy,2.18741744873708,2.18741744873708,True,False,-1.0,False,False,-0.25,0.25,-0.25,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6125,python,easy,2.632535521865448,2.6325355218654476,True,False,-1.0,False,False,-0.25,0.0,-0.125,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6126,python,easy,1.404767382606802,-1.404767382606802,True,False,1.0,False,False,0.5,-0.5,0.5,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6127,python,easy,1.925252377188615,1.925252377188615,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6128,python,easy,1.4341847402659702,1.4341847402659702,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6129,python,easy,2.2170955285808303,2.2170955285808303,True,True,1.0,True,True,0.25,-0.25,0.25,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6130,python,easy,1.1006855762552672,1.1006855762552672,True,False,-1.0,False,False,-0.25,0.25,-0.25,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6131,python,easy,1.6844860580584715,1.6844860580584717,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6132,python,easy,1.3735080551409355,1.3735080551409355,False,False,,False,True,-0.25,-0.25,0.0,-0.25,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6133,python,easy,1.5631092730760467,-1.5631092730760467,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6134,python,easy,1.1645926949410357,1.1645926949410355,True,False,-1.0,False,False,-0.25,0.0,-0.125,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6135,python,easy,1.1642312530504697,-1.1642312530504695,False,False,,True,False,-0.25,-0.25,0.0,-0.25,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6136,python,easy,1.1043455682833263,-1.1043455682833263,True,False,1.0,False,False,0.75,-0.5,0.625,0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6137,python,easy,1.027339853784719,1.027339853784719,False,False,,True,False,0.25,0.0,0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6138,python,easy,1.822195363935858,1.8221953639358581,True,True,1.0,True,True,0.25,-0.25,0.25,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6139,python,easy,1.1466227393585255,-1.1466227393585255,False,False,,True,False,-0.25,-0.25,0.0,-0.25,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6140,python,easy,1.451521054315996,-1.451521054315996,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6141,python,easy,1.3312310865966377,-1.3312310865966377,True,False,1.0,False,False,0.0,-0.25,0.125,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6142,python,easy,1.147483543122186,-1.147483543122186,False,False,,False,True,0.25,0.25,0.0,0.25,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6143,python,easy,1.6185813045282564,-1.6185813045282564,True,False,1.0,False,False,0.25,-0.5,0.375,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6144,python,easy,3.372045800154236,3.3720458001542353,True,False,-1.0,False,False,-0.25,0.5,-0.375,0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6145,python,easy,1.847488256086529,1.8474882560865291,False,False,,True,False,0.25,0.0,0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6146,python,easy,1.5283600995576652,-1.5283600995576652,True,False,1.0,False,False,0.25,-0.25,0.25,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6147,python,easy,1.2924484675678285,-1.2924484675678283,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6148,python,easy,1.4639829062056329,1.4639829062056327,False,False,,False,True,-0.25,-0.25,0.0,-0.25,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6149,python,easy,1.5741363492594866,-1.5741363492594866,True,False,1.0,False,False,0.5,-0.25,0.375,0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6150,python,easy,1.5719884402526991,1.5719884402526991,True,False,-1.0,False,False,-0.25,0.5,-0.375,0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6151,python,easy,1.263808147842236,1.263808147842236,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6152,python,easy,1.5836525663738377,1.5836525663738377,True,True,1.0,True,True,0.25,-0.5,0.375,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6153,python,easy,1.1626857881208763,-1.1626857881208763,True,True,-1.0,True,True,-0.25,0.25,-0.25,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6154,python,easy,1.777324453214574,-1.777324453214574,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6155,python,easy,1.2069727138456272,1.2069727138456272,True,False,-1.0,False,False,-0.75,0.75,-0.75,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6156,python,easy,1.051900536101437,1.051900536101437,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6157,python,easy,1.240767061695224,1.240767061695224,True,False,-1.0,False,False,-0.5,0.5,-0.5,0.0,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6158,python,easy,1.04999574049834,-1.04999574049834,False,False,,False,True,0.0,0.25,-0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6159,python,easy,1.3807871257737718,-1.3807871257737718,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6160,python,easy,1.1796041867464668,-1.1796041867464668,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6161,python,easy,1.560843815270102,1.560843815270102,True,True,1.0,True,True,0.25,-0.25,0.25,0.0,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6162,python,easy,1.551015602335711,-1.5510156023357107,True,False,1.0,False,False,0.25,-0.5,0.375,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6163,python,easy,1.0378781899236835,1.0378781899236835,True,False,-1.0,False,False,-0.25,0.0,-0.125,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6164,python,easy,1.2660122853330054,-1.2660122853330054,True,False,1.0,False,False,1.25,-0.25,0.75,0.5,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6165,python,easy,2.249858852624324,-2.2498588526243237,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6166,python,easy,1.0929138523936195,1.0929138523936195,True,True,1.0,True,True,0.0,-0.25,0.125,-0.125,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6167,python,easy,2.32349427294548,2.3234942729454797,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6168,python,easy,1.5737541160557562,-1.5737541160557562,False,False,,False,True,0.0,0.25,-0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6169,python,easy,1.063067208459201,-1.063067208459201,False,False,,False,True,0.0,0.25,-0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6170,python,easy,1.0661559814090698,-1.0661559814090698,False,False,,False,True,0.5,0.0,0.25,0.25,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6171,python,easy,1.3735779114921782,-1.3735779114921782,True,False,1.0,False,False,0.25,-0.25,0.25,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6172,python,easy,2.520819138398089,2.520819138398089,False,False,,True,False,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6173,python,easy,1.1027598487538215,-1.1027598487538215,False,False,,False,True,0.75,0.0,0.375,0.375,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6174,python,easy,1.37030995609366,-1.37030995609366,True,False,1.0,False,False,0.25,-0.5,0.375,-0.125,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6175,python,easy,1.759029898629338,1.759029898629338,False,False,,True,False,0.0,0.5,-0.25,0.25,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6176,python,easy,3.0892432469987616,3.0892432469987616,True,False,-1.0,False,False,-0.25,0.5,-0.375,0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6177,python,easy,1.201114324063031,1.2011143240630313,True,False,-1.0,False,False,-0.25,0.0,-0.125,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6178,python,easy,1.1915472372867375,1.1915472372867375,True,True,1.0,True,True,1.0,-0.25,0.625,0.375,True,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6179,python,easy,1.124810632069781,-1.124810632069781,True,True,-1.0,True,True,-0.5,0.5,-0.5,0.0,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6180,python,easy,1.0848719290521065,-1.0848719290521065,True,False,1.0,False,False,0.5,-0.5,0.5,0.0,False,False,True,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6181,python,easy,1.347256174227219,-1.347256174227219,True,True,-1.0,True,True,-0.25,0.0,-0.125,-0.125,True,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6182,python,easy,1.7959864535694527,1.7959864535694527,False,False,,False,True,-0.25,-0.25,0.0,-0.25,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6183,python,easy,1.5016474983290873,-1.5016474983290873,False,False,,False,True,0.25,0.0,0.125,0.125,False,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6184,python,easy,1.1001132433643468,-1.1001132433643468,False,False,,False,True,0.0,0.25,-0.125,0.125,True,False,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6185,python,easy,1.89792697787382,-1.8979269778738197,False,False,,False,True,0.0,0.0,0.0,0.0,False,True,True,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6186,python,easy,1.0942445442464694,1.0942445442464694,True,False,-1.0,False,False,-1.0,0.75,-0.875,-0.125,False,False,False,True
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6187,python,easy,2.0492543338252087,-2.0492543338252087,False,False,,True,False,-0.25,-0.25,0.0,-0.25,False,True,False,False
phi,microsoft/Phi-4-multimodal-instruct,group3_phi_alone,rq1_6188,python,easy,2.2467251540680904,2.2467251540680904,True,False,-1.0,False,False,-0.5,0.25,-0.375,-0.125,False,False,False,True
