model_key,model,concurrency_group,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,margin_ab,margin_ba,content_margin,position_margin,debiased_correct,content_tie,ab_first_choice,ba_first_choice,snippet_i,snippet_j,snippet_i_key,snippet_j_key,abs_c,abs_b,decile
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4706,cuda,medium,0.627503030005335,-0.627503030005335,True,True,-1.0,True,True,-0.75,5.75,-3.25,2.5,True,False,False,True,dorn_cuda_050,dorn_cuda_064,cuda::dorn_cuda_050,cuda::dorn_cuda_064,3.25,2.5,6
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4707,cuda,medium,0.7634500472399653,-0.7634500472399653,True,False,1.0,False,False,4.25,-8.125,6.1875,-1.9375,False,False,True,False,dorn_cuda_027,dorn_cuda_096,cuda::dorn_cuda_027,cuda::dorn_cuda_096,6.1875,1.9375,9
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4708,cuda,medium,0.715110051943578,0.715110051943578,False,False,,True,False,3.375,1.125,1.125,2.25,True,False,True,True,dorn_cuda_046,dorn_cuda_058,cuda::dorn_cuda_046,cuda::dorn_cuda_058,1.125,2.25,2
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4709,cuda,medium,0.6377113171908761,-0.6377113171908761,True,True,-1.0,True,True,-5.375,5.5,-5.4375,0.0625,True,False,False,True,dorn_cuda_055,dorn_cuda_079,cuda::dorn_cuda_055,cuda::dorn_cuda_079,5.4375,0.0625,8
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4710,cuda,medium,0.9071154197919176,0.9071154197919176,False,False,,True,False,4.5,4.75,-0.125,4.625,False,False,True,True,dorn_cuda_005,dorn_cuda_101,cuda::dorn_cuda_005,cuda::dorn_cuda_101,0.125,4.625,1
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4711,cuda,medium,0.7153143435345514,-0.7153143435345514,True,True,-1.0,True,True,-8.75,8.0,-8.375,-0.375,True,False,False,True,dorn_cuda_083,dorn_cuda_119,cuda::dorn_cuda_083,cuda::dorn_cuda_119,8.375,0.375,10
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4712,cuda,medium,0.8182195284376501,0.8182195284376501,True,False,-1.0,False,False,-2.25,2.375,-2.3125,0.0625,False,False,False,True,dorn_cuda_081,dorn_cuda_089,cuda::dorn_cuda_081,cuda::dorn_cuda_089,2.3125,0.0625,4
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4713,cuda,medium,0.6996546521959299,-0.6996546521959299,True,False,1.0,False,False,4.125,-6.75,5.4375,-1.3125,False,False,True,False,dorn_cuda_005,dorn_cuda_088,cuda::dorn_cuda_005,cuda::dorn_cuda_088,5.4375,1.3125,8
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4714,cuda,medium,0.7452370770580159,0.7452370770580159,True,False,-1.0,False,False,-5.5,4.5,-5.0,-0.5,False,False,False,True,dorn_cuda_043,dorn_cuda_089,cuda::dorn_cuda_043,cuda::dorn_cuda_089,5.0,0.5,8
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4715,cuda,medium,0.7561660734536706,-0.7561660734536706,True,True,-1.0,True,True,-0.625,5.25,-2.9375,2.3125,True,False,False,True,dorn_cuda_072,dorn_cuda_075,cuda::dorn_cuda_072,cuda::dorn_cuda_075,2.9375,2.3125,5
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4716,cuda,medium,0.9721011466704378,-0.9721011466704378,True,False,1.0,False,False,3.125,-0.75,1.9375,1.1875,False,False,True,False,dorn_cuda_000,dorn_cuda_014,cuda::dorn_cuda_000,cuda::dorn_cuda_014,1.9375,1.1875,4
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4717,cuda,medium,0.6397616485952925,-0.6397616485952925,False,False,,False,True,2.5,6.0,-1.75,4.25,True,False,True,True,dorn_cuda_012,dorn_cuda_091,cuda::dorn_cuda_012,cuda::dorn_cuda_091,1.75,4.25,3
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4718,cuda,medium,0.6632133526278835,0.6632133526278835,True,True,1.0,True,True,5.625,-5.125,5.375,0.25,True,False,True,False,dorn_cuda_007,dorn_cuda_067,cuda::dorn_cuda_007,cuda::dorn_cuda_067,5.375,0.25,8
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4719,cuda,medium,0.7278836407506638,0.7278836407506638,True,True,1.0,True,True,6.75,-3.25,5.0,1.75,True,False,True,False,dorn_cuda_042,dorn_cuda_051,cuda::dorn_cuda_042,cuda::dorn_cuda_051,5.0,1.75,8
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4720,cuda,medium,0.8979407669844919,-0.8979407669844919,True,True,-1.0,True,True,-3.375,1.75,-2.5625,-0.8125,True,False,False,True,dorn_cuda_047,dorn_cuda_051,cuda::dorn_cuda_047,cuda::dorn_cuda_051,2.5625,0.8125,5
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4721,cuda,medium,0.9200900482216696,0.9200900482216696,False,False,,True,False,4.125,0.125,2.0,2.125,True,False,True,True,dorn_cuda_007,dorn_cuda_089,cuda::dorn_cuda_007,cuda::dorn_cuda_089,2.0,2.125,4
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4722,cuda,medium,0.7478870274401636,0.7478870274401636,False,False,,True,False,1.625,6.625,-2.5,4.125,False,False,True,True,dorn_cuda_031,dorn_cuda_099,cuda::dorn_cuda_031,cuda::dorn_cuda_099,2.5,4.125,5
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4723,cuda,medium,0.6732609518203033,-0.6732609518203033,True,True,-1.0,True,True,-2.25,6.5,-4.375,2.125,True,False,False,True,dorn_cuda_077,dorn_cuda_091,cuda::dorn_cuda_077,cuda::dorn_cuda_091,4.375,2.125,7
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4724,cuda,medium,0.7176170551735379,-0.7176170551735379,True,True,-1.0,True,True,-1.25,2.875,-2.0625,0.8125,True,False,False,True,dorn_cuda_069,dorn_cuda_072,cuda::dorn_cuda_069,cuda::dorn_cuda_072,2.0625,0.8125,4
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4725,cuda,medium,0.8396168654137159,-0.8396168654137159,True,True,-1.0,True,True,-3.625,5.0,-4.3125,0.6875,True,False,False,True,dorn_cuda_069,dorn_cuda_110,cuda::dorn_cuda_069,cuda::dorn_cuda_110,4.3125,0.6875,7
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4726,cuda,medium,0.7041150377515315,-0.7041150377515315,True,False,1.0,False,False,2.375,-3.875,3.125,-0.75,False,False,True,False,dorn_cuda_038,dorn_cuda_072,cuda::dorn_cuda_038,cuda::dorn_cuda_072,3.125,0.75,5
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4727,cuda,medium,0.6993058164161288,0.6993058164161288,True,True,1.0,True,True,3.25,-2.5,2.875,0.375,True,False,True,False,dorn_cuda_051,dorn_cuda_055,cuda::dorn_cuda_051,cuda::dorn_cuda_055,2.875,0.375,5
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4728,cuda,medium,0.5072137393348077,-0.5072137393348077,False,False,,True,False,-3.875,-2.875,-0.5,-3.375,True,False,False,False,dorn_cuda_078,dorn_cuda_114,cuda::dorn_cuda_078,cuda::dorn_cuda_114,0.5,3.375,1
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4729,cuda,medium,0.7799413079043003,-0.7799413079043003,True,True,-1.0,True,True,-2.5,1.625,-2.0625,-0.4375,True,False,False,True,dorn_cuda_051,dorn_cuda_117,cuda::dorn_cuda_051,cuda::dorn_cuda_117,2.0625,0.4375,4
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4730,cuda,medium,0.8189900304818918,-0.8189900304818918,False,False,,False,True,0.5,1.625,-0.5625,1.0625,True,False,True,True,dorn_cuda_001,dorn_cuda_002,cuda::dorn_cuda_001,cuda::dorn_cuda_002,0.5625,1.0625,1
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4731,cuda,medium,0.5160972303836543,0.5160972303836543,False,False,,True,False,6.625,1.75,2.4375,4.1875,True,False,True,True,dorn_cuda_052,dorn_cuda_076,cuda::dorn_cuda_052,cuda::dorn_cuda_076,2.4375,4.1875,4
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4732,cuda,medium,0.9794029983226602,-0.9794029983226602,True,True,-1.0,True,True,-3.0,3.5,-3.25,0.25,True,False,False,True,dorn_cuda_081,dorn_cuda_099,cuda::dorn_cuda_081,cuda::dorn_cuda_099,3.25,0.25,6
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4733,cuda,medium,0.7920165599722309,-0.7920165599722309,True,True,-1.0,True,True,-8.25,7.625,-7.9375,-0.3125,True,False,False,True,dorn_cuda_083,dorn_cuda_091,cuda::dorn_cuda_083,cuda::dorn_cuda_091,7.9375,0.3125,10
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4734,cuda,medium,0.5676776269987351,-0.5676776269987351,False,False,,True,False,-1.875,-4.25,1.1875,-3.0625,False,False,False,False,dorn_cuda_081,dorn_cuda_117,cuda::dorn_cuda_081,cuda::dorn_cuda_117,1.1875,3.0625,3
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4735,cuda,medium,0.5213900013242667,0.5213900013242667,True,True,1.0,True,True,0.75,-4.625,2.6875,-1.9375,True,False,True,False,dorn_cuda_051,dorn_cuda_110,cuda::dorn_cuda_051,cuda::dorn_cuda_110,2.6875,1.9375,5
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4736,cuda,medium,0.5817953123391921,-0.5817953123391921,True,True,-1.0,True,True,-7.25,3.5,-5.375,-1.875,True,False,False,True,dorn_cuda_056,dorn_cuda_079,cuda::dorn_cuda_056,cuda::dorn_cuda_079,5.375,1.875,8
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4737,cuda,medium,0.7859508444604736,0.7859508444604736,True,True,1.0,True,True,5.0,-1.625,3.3125,1.6875,True,False,True,False,dorn_cuda_028,dorn_cuda_101,cuda::dorn_cuda_028,cuda::dorn_cuda_101,3.3125,1.6875,6
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4738,cuda,medium,0.749950999050822,0.749950999050822,True,True,1.0,True,True,2.875,-4.5,3.6875,-0.8125,True,False,True,False,dorn_cuda_048,dorn_cuda_051,cuda::dorn_cuda_048,cuda::dorn_cuda_051,3.6875,0.8125,6
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4739,cuda,medium,0.905409295373788,-0.905409295373788,True,True,-1.0,True,True,-0.5,4.0,-2.25,1.75,True,False,False,True,dorn_cuda_002,dorn_cuda_106,cuda::dorn_cuda_002,cuda::dorn_cuda_106,2.25,1.75,4
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4740,cuda,medium,0.5791932413625736,0.5791932413625736,False,False,,True,False,4.125,2.125,1.0,3.125,True,False,True,True,dorn_cuda_004,dorn_cuda_111,cuda::dorn_cuda_004,cuda::dorn_cuda_111,1.0,3.125,2
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4741,cuda,medium,0.6707067692568371,-0.6707067692568371,True,True,-1.0,True,True,-2.5,6.125,-4.3125,1.8125,True,False,False,True,dorn_cuda_033,dorn_cuda_044,cuda::dorn_cuda_033,cuda::dorn_cuda_044,4.3125,1.8125,7
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4742,cuda,medium,0.7211489481730933,0.7211489481730933,False,False,,True,False,2.0,4.125,-1.0625,3.0625,False,False,True,True,dorn_cuda_065,dorn_cuda_091,cuda::dorn_cuda_065,cuda::dorn_cuda_091,1.0625,3.0625,2
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4743,cuda,medium,0.7261660853473134,-0.7261660853473134,False,False,,False,True,2.125,2.25,-0.0625,2.1875,True,False,True,True,dorn_cuda_014,dorn_cuda_057,cuda::dorn_cuda_014,cuda::dorn_cuda_057,0.0625,2.1875,1
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4744,cuda,medium,0.8862366990486754,-0.8862366990486754,True,True,-1.0,True,True,-4.0,5.25,-4.625,0.625,True,False,False,True,dorn_cuda_015,dorn_cuda_052,cuda::dorn_cuda_015,cuda::dorn_cuda_052,4.625,0.625,7
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4745,cuda,medium,0.9351957195721616,-0.9351957195721616,False,False,,False,True,6.0,0.25,2.875,3.125,False,False,True,True,dorn_cuda_097,dorn_cuda_106,cuda::dorn_cuda_097,cuda::dorn_cuda_106,2.875,3.125,5
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4746,cuda,medium,0.6387867613286413,-0.6387867613286413,False,False,,False,True,0.625,5.125,-2.25,2.875,True,False,True,True,dorn_cuda_077,dorn_cuda_106,cuda::dorn_cuda_077,cuda::dorn_cuda_106,2.25,2.875,4
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4747,cuda,medium,0.9541879402327872,0.9541879402327872,True,True,1.0,True,True,8.0,-5.0,6.5,1.5,True,False,True,False,dorn_cuda_000,dorn_cuda_093,cuda::dorn_cuda_000,cuda::dorn_cuda_093,6.5,1.5,10
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4748,cuda,medium,0.8006987649396797,-0.8006987649396797,True,True,-1.0,True,True,-1.375,5.5,-3.4375,2.0625,True,False,False,True,dorn_cuda_085,dorn_cuda_106,cuda::dorn_cuda_085,cuda::dorn_cuda_106,3.4375,2.0625,6
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4749,cuda,medium,0.5496900027340597,-0.5496900027340597,True,False,1.0,False,False,6.375,-0.625,3.5,2.875,False,False,True,False,dorn_cuda_087,dorn_cuda_100,cuda::dorn_cuda_087,cuda::dorn_cuda_100,3.5,2.875,6
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4750,cuda,medium,0.8146143312595729,0.8146143312595729,True,False,-1.0,False,False,-3.5,5.0,-4.25,0.75,False,False,False,True,dorn_cuda_054,dorn_cuda_081,cuda::dorn_cuda_054,cuda::dorn_cuda_081,4.25,0.75,7
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4751,cuda,medium,0.6353043024391307,0.6353043024391307,True,False,-1.0,False,False,-2.75,1.125,-1.9375,-0.8125,False,False,False,True,dorn_cuda_036,dorn_cuda_118,cuda::dorn_cuda_036,cuda::dorn_cuda_118,1.9375,0.8125,4
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4752,cuda,medium,0.5408565963360734,0.5408565963360734,True,True,1.0,True,True,6.25,-3.625,4.9375,1.3125,True,False,True,False,dorn_cuda_027,dorn_cuda_117,cuda::dorn_cuda_027,cuda::dorn_cuda_117,4.9375,1.3125,8
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4753,cuda,medium,0.6289538624781179,-0.6289538624781179,True,False,1.0,False,False,5.125,-5.875,5.5,-0.375,False,False,True,False,dorn_cuda_049,dorn_cuda_062,cuda::dorn_cuda_049,cuda::dorn_cuda_062,5.5,0.375,9
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4754,cuda,medium,0.7830211398878344,0.7830211398878344,False,False,,False,True,-1.875,-4.625,1.375,-3.25,True,False,False,False,dorn_cuda_036,dorn_cuda_067,cuda::dorn_cuda_036,cuda::dorn_cuda_067,1.375,3.25,3
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4755,cuda,medium,0.7785799280065203,-0.7785799280065203,True,True,-1.0,True,True,-7.375,6.625,-7.0,-0.375,True,False,False,True,dorn_cuda_067,dorn_cuda_071,cuda::dorn_cuda_067,cuda::dorn_cuda_071,7.0,0.375,10
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4756,cuda,medium,0.9444954642184924,-0.9444954642184924,True,False,1.0,False,False,3.625,-3.375,3.5,0.125,False,False,True,False,dorn_cuda_070,dorn_cuda_109,cuda::dorn_cuda_070,cuda::dorn_cuda_109,3.5,0.125,6
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4757,cuda,medium,0.7127438114755535,-0.7127438114755535,True,False,1.0,False,False,6.375,-4.375,5.375,1.0,False,False,True,False,dorn_cuda_007,dorn_cuda_054,cuda::dorn_cuda_007,cuda::dorn_cuda_054,5.375,1.0,8
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4758,cuda,medium,0.7856445838057393,-0.7856445838057393,True,False,1.0,False,False,6.0,-5.375,5.6875,0.3125,False,False,True,False,dorn_cuda_003,dorn_cuda_085,cuda::dorn_cuda_003,cuda::dorn_cuda_085,5.6875,0.3125,9
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4759,cuda,medium,0.7042605412221882,-0.7042605412221882,True,True,-1.0,True,True,-4.625,3.0,-3.8125,-0.8125,True,False,False,True,dorn_cuda_032,dorn_cuda_061,cuda::dorn_cuda_032,cuda::dorn_cuda_061,3.8125,0.8125,6
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4760,cuda,medium,0.5177689544224228,-0.5177689544224228,True,False,1.0,False,False,3.875,-1.625,2.75,1.125,False,False,True,False,dorn_cuda_007,dorn_cuda_101,cuda::dorn_cuda_007,cuda::dorn_cuda_101,2.75,1.125,5
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4761,cuda,medium,0.688970561157566,-0.688970561157566,True,True,-1.0,True,True,-6.25,6.5,-6.375,0.125,True,False,False,True,dorn_cuda_016,dorn_cuda_056,cuda::dorn_cuda_016,cuda::dorn_cuda_056,6.375,0.125,10
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4762,cuda,medium,0.597699180699019,-0.597699180699019,True,True,-1.0,True,True,-1.625,4.625,-3.125,1.5,True,False,False,True,dorn_cuda_014,dorn_cuda_068,cuda::dorn_cuda_014,cuda::dorn_cuda_068,3.125,1.5,5
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4763,cuda,medium,0.6052874581036305,-0.6052874581036305,False,False,,False,True,3.75,3.375,0.1875,3.5625,False,False,True,True,dorn_cuda_012,dorn_cuda_106,cuda::dorn_cuda_012,cuda::dorn_cuda_106,0.1875,3.5625,1
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4764,cuda,medium,0.5734563338606905,0.5734563338606905,False,False,,True,False,3.125,5.125,-1.0,4.125,False,False,True,True,dorn_cuda_022,dorn_cuda_117,cuda::dorn_cuda_022,cuda::dorn_cuda_117,1.0,4.125,2
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4765,cuda,medium,0.928986589928755,0.928986589928755,True,True,1.0,True,True,3.125,-0.25,1.6875,1.4375,True,False,True,False,dorn_cuda_006,dorn_cuda_038,cuda::dorn_cuda_006,cuda::dorn_cuda_038,1.6875,1.4375,3
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4766,cuda,medium,0.7258184521185633,0.7258184521185633,True,True,1.0,True,True,4.75,-4.75,4.75,0.0,True,False,True,False,dorn_cuda_044,dorn_cuda_066,cuda::dorn_cuda_044,cuda::dorn_cuda_066,4.75,0.0,8
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4767,cuda,medium,0.5300113635347414,-0.5300113635347414,False,False,,False,True,1.0,3.875,-1.4375,2.4375,True,False,True,True,dorn_cuda_055,dorn_cuda_082,cuda::dorn_cuda_055,cuda::dorn_cuda_082,1.4375,2.4375,3
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4768,cuda,medium,0.5133676361510071,-0.5133676361510071,False,False,,True,False,-4.125,-1.0,-1.5625,-2.5625,True,False,False,False,dorn_cuda_034,dorn_cuda_079,cuda::dorn_cuda_034,cuda::dorn_cuda_079,1.5625,2.5625,3
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4769,cuda,medium,0.9817090610464912,-0.9817090610464912,False,False,,False,True,3.625,0.375,1.625,2.0,False,False,True,True,dorn_cuda_059,dorn_cuda_070,cuda::dorn_cuda_059,cuda::dorn_cuda_070,1.625,2.0,3
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4770,cuda,medium,0.6294224444129588,0.6294224444129588,True,True,1.0,True,True,2.25,-6.875,4.5625,-2.3125,True,False,True,False,dorn_cuda_023,dorn_cuda_056,cuda::dorn_cuda_023,cuda::dorn_cuda_056,4.5625,2.3125,7
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4771,cuda,medium,0.6121409491206593,-0.6121409491206593,True,True,-1.0,True,True,-1.375,0.5,-0.9375,-0.4375,True,False,False,True,dorn_cuda_011,dorn_cuda_103,cuda::dorn_cuda_011,cuda::dorn_cuda_103,0.9375,0.4375,2
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4772,cuda,medium,0.7326524600768057,-0.7326524600768057,True,True,-1.0,True,True,-6.25,5.0,-5.625,-0.625,True,False,False,True,dorn_cuda_006,dorn_cuda_007,cuda::dorn_cuda_006,cuda::dorn_cuda_007,5.625,0.625,9
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4773,cuda,medium,0.8142848881988528,0.8142848881988528,True,True,1.0,True,True,5.625,-8.25,6.9375,-1.3125,True,False,True,False,dorn_cuda_012,dorn_cuda_045,cuda::dorn_cuda_012,cuda::dorn_cuda_045,6.9375,1.3125,10
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4774,cuda,medium,0.6352422521074781,-0.6352422521074781,False,False,,True,False,-3.625,-1.125,-1.25,-2.375,True,False,False,False,dorn_cuda_058,dorn_cuda_103,cuda::dorn_cuda_058,cuda::dorn_cuda_103,1.25,2.375,3
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4775,cuda,medium,0.8924996461641171,-0.8924996461641171,True,True,-1.0,True,True,-3.0,3.25,-3.125,0.125,True,False,False,True,dorn_cuda_063,dorn_cuda_097,cuda::dorn_cuda_063,cuda::dorn_cuda_097,3.125,0.125,5
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4776,cuda,medium,0.8673964095181851,-0.8673964095181851,False,False,,False,True,6.125,3.125,1.5,4.625,False,False,True,True,dorn_cuda_031,dorn_cuda_107,cuda::dorn_cuda_031,cuda::dorn_cuda_107,1.5,4.625,3
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4777,cuda,medium,0.9620549032042788,0.9620549032042788,False,False,,True,False,4.75,4.75,0.0,4.75,False,True,True,True,dorn_cuda_077,dorn_cuda_112,cuda::dorn_cuda_077,cuda::dorn_cuda_112,0.0,4.75,1
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4778,cuda,medium,0.7791090159437786,0.7791090159437786,True,True,1.0,True,True,0.875,-3.625,2.25,-1.375,True,False,True,False,dorn_cuda_034,dorn_cuda_078,cuda::dorn_cuda_034,cuda::dorn_cuda_078,2.25,1.375,4
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4779,cuda,medium,0.5473146633856736,0.5473146633856736,True,False,-1.0,False,False,-0.75,3.375,-2.0625,1.3125,False,False,False,True,dorn_cuda_012,dorn_cuda_061,cuda::dorn_cuda_012,cuda::dorn_cuda_061,2.0625,1.3125,4
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4780,cuda,medium,0.745220961872673,-0.745220961872673,True,True,-1.0,True,True,-6.125,7.75,-6.9375,0.8125,True,False,False,True,dorn_cuda_021,dorn_cuda_116,cuda::dorn_cuda_021,cuda::dorn_cuda_116,6.9375,0.8125,10
ministral,mistralai/Ministral-3-8B-Instruct-2512-BF16,pair2_gemma_ministral,rq1_4781,cuda,medium,0.7918915976864627,-0.7918915976864627,False,False,,False,True,7.0,0.75,3.125,3.875,False,False,True,True,dorn_cuda_048,dorn_cuda_060,cuda::dorn_cuda_048,cuda::dorn_cuda_060,3.125,3.875,5
