model,model_revision,language,base_id,rq0_id,score_stratum,contrast_type,variant_i,variant_j,preference_target_variant,contrast_id,ab_choice,ba_choice,strict_valid,target_selected,parse_failure,margin_ab,margin_ba,content_signal_c,position_bias_b,target_content_signal,debiased_target_selected,debiased_tie
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_064,dorn_python_059,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_064__c5,ugly_gold,ugly_gold,True,True,False,2.875,-3.875,3.375,-0.5,3.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_064,dorn_python_059,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_064__c6,ugly_trash,beautiful_trash,False,False,False,-0.625,-1.75,0.5625,-1.1875,0.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_065,dorn_python_053,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_python_065__c1,ugly_gold,golden,False,False,False,-0.625,-2.375,0.875,-1.5,0.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_065,dorn_python_053,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_065__c2,golden,golden,True,True,False,3.0,-4.5,3.75,-0.75,3.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_065,dorn_python_053,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_065__c3,golden,golden,True,True,False,3.375,-5.25,4.3125,-0.9375,4.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_065,dorn_python_053,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_065__c4,ugly_gold,ugly_gold,True,True,False,1.375,-4.5,2.9375,-1.5625,2.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_065,dorn_python_053,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_065__c5,ugly_gold,ugly_gold,True,True,False,1.875,-4.625,3.25,-1.375,3.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_065,dorn_python_053,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_065__c6,ugly_trash,beautiful_trash,False,False,False,-0.625,-2.25,0.8125,-1.4375,0.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_066,dorn_python_032,mid,visual_only_gold,golden,ugly_gold,golden,rq3g_python_066__c1,golden,golden,True,True,False,0.625,-1.25,0.9375,-0.3125,0.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_066,dorn_python_032,mid,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_066__c2,golden,golden,True,True,False,3.75,-3.5,3.625,0.125,3.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_066,dorn_python_032,mid,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_066__c3,golden,golden,True,True,False,3.875,-4.25,4.0625,-0.1875,4.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_066,dorn_python_032,mid,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_066__c4,ugly_gold,ugly_gold,True,True,False,3.0,-3.875,3.4375,-0.4375,3.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_066,dorn_python_032,mid,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_066__c5,ugly_gold,ugly_gold,True,True,False,3.125,-4.75,3.9375,-0.8125,3.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_066,dorn_python_032,mid,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_066__c6,ugly_trash,beautiful_trash,False,False,False,-0.75,-1.875,0.5625,-1.3125,0.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_067,dorn_python_057,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_067__c1,golden,golden,True,True,False,0.875,-1.25,1.0625,-0.1875,1.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_067,dorn_python_057,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_067__c2,golden,golden,True,True,False,1.625,-1.625,1.625,0.0,1.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_067,dorn_python_057,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_067__c3,golden,golden,True,True,False,2.125,-1.875,2.0,0.125,2.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_067,dorn_python_057,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_067__c4,ugly_gold,ugly_gold,True,True,False,0.875,-1.25,1.0625,-0.1875,1.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_067,dorn_python_057,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_067__c5,ugly_gold,ugly_gold,True,True,False,1.25,-1.5,1.375,-0.125,1.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_067,dorn_python_057,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_067__c6,beautiful_trash,beautiful_trash,True,True,False,0.125,-1.625,0.875,-0.75,0.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_068,dorn_python_061,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_068__c1,golden,golden,True,True,False,0.625,-1.75,1.1875,-0.5625,1.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_068,dorn_python_061,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_068__c2,golden,golden,True,True,False,2.25,-3.25,2.75,-0.5,2.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_068,dorn_python_061,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_068__c3,golden,golden,True,True,False,2.375,-4.25,3.3125,-0.9375,3.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_068,dorn_python_061,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_068__c4,ugly_gold,ugly_gold,True,True,False,1.75,-3.75,2.75,-1.0,2.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_068,dorn_python_061,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_068__c5,ugly_gold,ugly_gold,True,True,False,1.625,-4.125,2.875,-1.25,2.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_068,dorn_python_061,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_068__c6,ugly_trash,beautiful_trash,False,False,False,-0.5,-2.375,0.9375,-1.4375,0.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_069,dorn_python_018,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_069__c1,golden,golden,True,True,False,0.625,-1.75,1.1875,-0.5625,1.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_069,dorn_python_018,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_069__c2,golden,golden,True,True,False,2.625,-3.875,3.25,-0.625,3.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_069,dorn_python_018,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_069__c3,golden,golden,True,True,False,3.0,-4.0,3.5,-0.5,3.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_069,dorn_python_018,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_069__c4,ugly_gold,ugly_gold,True,True,False,1.0,-4.0,2.5,-1.5,2.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_069,dorn_python_018,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_069__c5,ugly_gold,ugly_gold,True,True,False,1.75,-3.875,2.8125,-1.0625,2.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_069,dorn_python_018,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_069__c6,ugly_trash,beautiful_trash,False,False,False,-0.625,-2.75,1.0625,-1.6875,1.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_070,dorn_python_113,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_070__c1,ugly_gold,golden,False,False,False,-0.375,-1.625,0.625,-1.0,0.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_070,dorn_python_113,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_070__c2,golden,golden,True,True,False,3.625,-4.375,4.0,-0.375,4.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_070,dorn_python_113,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_070__c3,golden,golden,True,True,False,3.375,-4.0,3.6875,-0.3125,3.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_070,dorn_python_113,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_070__c4,ugly_gold,ugly_gold,True,True,False,2.375,-4.375,3.375,-1.0,3.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_070,dorn_python_113,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_070__c5,ugly_gold,ugly_gold,True,True,False,3.0,-4.125,3.5625,-0.5625,3.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_070,dorn_python_113,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_070__c6,ugly_trash,beautiful_trash,False,False,False,-0.5,-1.625,0.5625,-1.0625,0.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_071,dorn_python_055,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_071__c1,golden,golden,True,True,False,0.25,-1.25,0.75,-0.5,0.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_071,dorn_python_055,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_071__c2,golden,golden,True,True,False,3.375,-3.5,3.4375,-0.0625,3.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_071,dorn_python_055,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_071__c3,golden,golden,True,True,False,3.625,-3.875,3.75,-0.125,3.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_071,dorn_python_055,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_071__c4,ugly_gold,ugly_gold,True,True,False,1.875,-3.375,2.625,-0.75,2.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_071,dorn_python_055,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_071__c5,ugly_gold,ugly_gold,True,True,False,1.75,-3.875,2.8125,-1.0625,2.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_071,dorn_python_055,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_071__c6,ugly_trash,beautiful_trash,False,False,False,-1.125,-2.0,0.4375,-1.5625,0.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_072,dorn_python_075,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_072__c1,ugly_gold,golden,False,False,False,-0.375,-1.625,0.625,-1.0,0.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_072,dorn_python_075,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_072__c2,golden,golden,True,True,False,1.75,-3.625,2.6875,-0.9375,2.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_072,dorn_python_075,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_072__c3,golden,golden,True,True,False,1.75,-3.5,2.625,-0.875,2.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_072,dorn_python_075,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_072__c4,ugly_gold,ugly_gold,True,True,False,0.75,-3.5,2.125,-1.375,2.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_072,dorn_python_075,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_072__c5,ugly_gold,ugly_gold,True,True,False,0.5,-3.5,2.0,-1.5,2.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_072,dorn_python_075,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_072__c6,ugly_trash,beautiful_trash,False,False,False,-1.0,-1.5,0.25,-1.25,0.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_073,dorn_python_087,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_073__c1,ugly_gold,golden,False,False,False,-0.25,-1.875,0.8125,-1.0625,0.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_073,dorn_python_087,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_073__c2,golden,golden,True,True,False,3.25,-4.875,4.0625,-0.8125,4.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_073,dorn_python_087,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_073__c3,golden,golden,True,True,False,3.5,-4.375,3.9375,-0.4375,3.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_073,dorn_python_087,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_073__c4,ugly_gold,ugly_gold,True,True,False,2.625,-4.25,3.4375,-0.8125,3.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_073,dorn_python_087,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_073__c5,ugly_gold,ugly_gold,True,True,False,2.75,-3.875,3.3125,-0.5625,3.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_073,dorn_python_087,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_073__c6,ugly_trash,beautiful_trash,False,False,False,-0.5,-1.5,0.5,-1.0,0.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_074,dorn_python_083,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_074__c1,golden,golden,True,True,False,1.125,-1.25,1.1875,-0.0625,1.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_074,dorn_python_083,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_074__c2,golden,golden,True,True,False,1.5,-3.125,2.3125,-0.8125,2.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_074,dorn_python_083,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_074__c3,golden,golden,True,True,False,1.875,-3.375,2.625,-0.75,2.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_074,dorn_python_083,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_074__c4,ugly_gold,ugly_gold,True,True,False,0.75,-2.375,1.5625,-0.8125,1.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_074,dorn_python_083,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_074__c5,ugly_gold,ugly_gold,True,True,False,0.875,-2.75,1.8125,-0.9375,1.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_074,dorn_python_083,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_074__c6,ugly_trash,beautiful_trash,False,False,False,-0.375,-1.75,0.6875,-1.0625,0.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_075,dorn_python_114,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_075__c1,golden,golden,True,True,False,1.0,-0.875,0.9375,0.0625,0.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_075,dorn_python_114,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_075__c2,golden,golden,True,True,False,3.75,-4.25,4.0,-0.25,4.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_075,dorn_python_114,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_075__c3,golden,golden,True,True,False,4.5,-4.25,4.375,0.125,4.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_075,dorn_python_114,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_075__c4,ugly_gold,ugly_gold,True,True,False,3.125,-4.0,3.5625,-0.4375,3.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_075,dorn_python_114,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_075__c5,ugly_gold,ugly_gold,True,True,False,3.625,-4.125,3.875,-0.25,3.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_075,dorn_python_114,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_075__c6,ugly_trash,beautiful_trash,False,False,False,-0.625,-1.875,0.625,-1.25,0.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_076,dorn_python_045,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_076__c1,golden,golden,True,True,False,0.375,-1.0,0.6875,-0.3125,0.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_076,dorn_python_045,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_076__c2,golden,golden,True,True,False,3.125,-3.875,3.5,-0.375,3.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_076,dorn_python_045,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_076__c3,golden,golden,True,True,False,4.125,-3.625,3.875,0.25,3.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_076,dorn_python_045,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_076__c4,ugly_gold,ugly_gold,True,True,False,2.625,-3.375,3.0,-0.375,3.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_076,dorn_python_045,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_076__c5,ugly_gold,ugly_gold,True,True,False,3.0,-3.625,3.3125,-0.3125,3.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_076,dorn_python_045,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_076__c6,ugly_trash,beautiful_trash,False,False,False,-0.625,-2.375,0.875,-1.5,0.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_077,dorn_python_042,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_077__c1,golden,golden,True,True,False,0.0,-1.75,0.875,-0.875,0.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_077,dorn_python_042,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_077__c2,golden,golden,True,True,False,3.375,-5.0,4.1875,-0.8125,4.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_077,dorn_python_042,high,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_python_077__c3,golden,golden,True,True,False,3.375,-5.0,4.1875,-0.8125,4.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_077,dorn_python_042,high,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_python_077__c4,ugly_gold,ugly_gold,True,True,False,3.0,-5.0,4.0,-1.0,4.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_077,dorn_python_042,high,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_python_077__c5,ugly_gold,ugly_gold,True,True,False,3.0,-4.625,3.8125,-0.8125,3.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_077,dorn_python_042,high,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_python_077__c6,ugly_trash,beautiful_trash,False,False,False,-1.125,-1.375,0.125,-1.25,0.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_078,dorn_python_060,high,visual_only_gold,golden,ugly_gold,golden,rq3g_python_078__c1,golden,golden,True,True,False,0.25,-0.625,0.4375,-0.1875,0.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,python,rq3g_python_078,dorn_python_060,high,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_python_078__c2,golden,golden,True,True,False,2.375,-3.0,2.6875,-0.3125,2.6875,True,False
